,PlAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,PU_PPG,PU_FGM_PG,PU_FGA_PG,PU_FG_PCT,PU_FG3M_PG,PU_FG3A_PG,PU_FG3_PCT,PU_EFG_PCT,PU_PTS_TOT,DVS,DVS_PPG,DVS_TPPG,DVS_FG_PCT,DVS_PP48,DVS_PTS_TOT,DVS_TOT,BLK_PG,STL_PG,OPP_FGM_RIM,OPP_FGA_RIM,OPP_FGP_RIM,BLK_TOT,PASS_PG,AST_PG,AST_FT,AST_SEC,AST_OPPS_PG,AST_PTS_CRT_PG,AST_PTS_CRT_48,AST_TOT,TCH_PG,TCH_FC_PG,TOP,CL_TCH_PG,EL_TCH_PG,PPG,PP_TCH,PP_HC_TCH,TCH_TOT,DIST,AVG_SPD,DIST_PG,DIST_48,DIST_OFF,DIST_DEF,AVG_SPD_OFF,AVG_SPD_DEF,REB_PG,REB_CHANCE_PG,REB_COL_PCT,REB_CONTESTED,REB_UNCONTESTED,REB_UNCONTESTED_PCT,REB_TOT,OREB,OREB_CHANCE,OREB_COL_PCT,OREB_CONTESTED,OREB_UNCONTESTED,OREB_UNCONTESTED_PCT,DREB,DREB_CHANCE,DREB_COL_PCT,DREB_CONTESTED,DREB_UNCONTESTED,DREB_UNCONTESTED_PCT,CS_PPG,CS_FGM_PG,CS_FGA_PG,CS_FG_PCT,CS_FG3M_PG,CS_FG3A_PG,CS_FG3_PCT,CS_EFG_PCT,CS_PTS_TOT,CS_PPG,PTS_DRIVE,FGP_DRIVE,PTS_CLOSE,FGP_CLOSE,PTS_CATCH_SHOOT,FGP_CATCH_SHOOT,PTS_PULL_UP,FGP_PULL_UP,FGA_DRIVE,FGA_CLOSE,FGA_CATCH_SHOOT,FGA_PULL_UP,EFG_PCT
298,203145,Kent Bazemore,Kent,Bazemore,GSW,14,6.855952381,1.357142857,0.571428571,1.571428571,0.363636364,0.214285714,0.428571429,0.5,0.431818182,19,0.571428571,0.428571429,0.571428571,0.4,3.000520924,6,8,0.142857143,0.357142857,0.214285714,0.642857143,0.333,2,6.785714286,0.5,0.071428571,0.214285714,1.357142857,1.357142857,9.501649592,7,10.64285714,8.571428571,0.571428571,0,0.285714286,2.5,0.234899329,0.291666667,149,7.17,4.5,0.512142857,3.585622504,3.78,3.39,4.7,4.2,1,1.5,0.667,0.071428571,0.928571429,0.071,14,0.142857143,0.214285714,0.667,0,0.142857143,0,0.857142857,1.285714286,0.667,0.071428571,0.785714286,0.083,0.357142857,0.142857143,0.428571429,0.333333333,0.071428571,0.285714286,0.25,0.416666667,5,2.5,0.428571429,0.4,0,null,0.357142857,0.333333333,1.357142857,0.363636364,0.357142857,0,0.428571429,1.571428571,0.4375
299,203148,Brian Roberts,Brian,Roberts,NOP,16,14.346875,2.4375,1.125,3.25,0.346153846,0.1875,0.6875,0.272727273,0.375,39,1.1875,0.875,1.1875,0.455,2.927466783,14,19,0.0625,0.375,0.125,0.4375,0.286,1,21.8125,2.1875,0.1875,0.125,3.4375,5.4375,18.19211501,35,27.9375,24.9375,2.248958333,0.1875,1.8125,5,0.178970917,0.200501253,447,17.1,4.5,1.06875,3.57569157,9.19,7.91,4.9,4.1,0.875,1.5,0.583,0,0.875,0,14,0.125,0.375,0.333,0,0.125,0,0.75,1.125,0.667,0,0.75,0,1.5625,0.5625,1.4375,0.391304348,0.4375,1.125,0.388888889,0.543478261,25,5,0.875,0.455,0.125,1,1.5625,0.391304348,2.4375,0.346153846,0.6875,0.0625,1.4375,3.25,0.466666667
300,203156,Henry Sims,Henry,Sims,CLE,6,5.877777778,0,0,0,null,0,0,null,null,0,0,0,0,null,0,0,0,0.333333333,0,0.5,0.666666667,0.75,2,6.333333333,0.166666667,0,0.166666667,0.333333333,0.5,4.083175803,1,8.833333333,5.166666667,0.163888889,0.666666667,1.166666667,1.666666667,0.188679245,0.322580645,53,2.41,4.1,0.401666667,3.280151229,1.25,1.16,4.6,3.7,2.833333333,4,0.708,0.666666667,2.166666667,0.235,17,0.833333333,0.833333333,1,0.166666667,0.666666667,0.2,2,3.166666667,0.632,0.5,1.5,0.25,0,0,0.833333333,0,0,0,null,0,0,1.666666667,0,null,0.333333333,1,0,0,0,null,0,0.166666667,0.833333333,0,0.444444444
301,203197,Diante Garrett,Diante,Garrett,UTA,11,15.33484848,0.545454545,0.272727273,1.272727273,0.214285714,0,0,null,0.214285714,6,2.090909091,1.454545455,2.727272727,0.533,4.552909792,16,23,0,0.818181818,0.272727273,1.090909091,0.25,0,28.72727273,3.181818182,0.181818182,0.545454545,6.181818182,7.181818182,22.4799921,35,35.18181818,31.27272727,2.46969697,0.090909091,1.454545455,4.090909091,0.11627907,0.130813953,387,11.83,4.2,1.075454545,3.366307677,6.15,5.68,4.6,3.8,0.818181818,2.363636364,0.346,0.090909091,0.727272727,0.111,9,0.272727273,0.454545455,0.6,0.090909091,0.181818182,0.333,0.545454545,1.909090909,0.286,0,0.545454545,0,1.363636364,0.454545455,1,0.454545455,0.454545455,1,0.454545455,0.681818182,15,4.090909091,1.454545455,0.533,0,null,1.363636364,0.454545455,0.545454545,0.214285714,1.363636364,0,1,1.272727273,0.489130435
302,203315,Toure Murry,Toure,Murry,NYK,5,3.483333333,0.4,0.2,0.4,0.5,0,0,null,0.5,2,1,0.8,1.2,0.5,11.02392344,4,5,0,0.4,0.2,0.2,1,0,4.2,0.2,0.2,0,0.6,0.6,8.267942584,1,7,5.4,0.38,0.4,0.2,1.6,0.228571429,0.296296296,35,1.3,4.5,0.26,3.58277512,0.65,0.65,5.1,4,0.4,0.6,0.667,0.4,0,1,2,0.2,0.4,0.5,0.2,0,1,0.2,0.2,1,0.2,0,1,0,0,0.2,0,0,0,null,0,0,1.6,0.8,0.5,0,0,0,0,0.4,0.5,0.8,0.2,0.2,0.4,0.375
303,203318,Glen Rice,Glen,Rice,WAS,7,6.19047619,0,0,0.285714286,0,0,0,null,0,0,0.428571429,0.285714286,0.285714286,0,2.215384615,2,3,0.142857143,0.285714286,0,0,null,1,7.142857143,0.714285714,0,0.142857143,1,1.428571429,11.07692308,5,10.28571429,8.571428571,0.316666667,0,0,1.571428571,0.152777778,0.183333333,72,3.19,4.4,0.455714286,3.533538462,1.72,1.47,4.6,4.2,1.285714286,1.428571429,0.9,0.428571429,0.857142857,0.333,9,0.142857143,0.285714286,0.5,0,0.142857143,0,1.142857143,1.142857143,1,0.428571429,0.714285714,0.375,0.857142857,0.285714286,1.285714286,0.222222222,0.285714286,1,0.285714286,0.333333333,6,1.571428571,0.285714286,0,0,null,0.857142857,0.222222222,0,0,0.285714286,0,1.285714286,0.285714286,0.285714286
304,203382,Aron Baynes,Aron,Baynes,SAS,10,8.153333333,0,0,0,null,0,0,null,null,0,0,0,0,null,0,0,0,0,0,1.1,1.7,0.647,0,8.9,0.6,0.1,0.5,0.8,1.5,8.830744072,6,12.5,8,0.275,1.7,1.2,1.5,0.12,0.1875,125,5.67,4.2,0.567,3.338021259,3.16,2.51,4.5,3.9,2.2,3.4,0.647,1,1.2,0.455,22,0.7,1.1,0.636,0.5,0.2,0.714,1.5,2.3,0.652,0.5,1,0.333,0,0,0.7,0,0,0,null,0,0,1.5,0,null,0.4,0.222,0,0,0,null,0,0.9,0.7,0,0.25
305,2034,Mike Miller,Mike,Miller,MEM,18,22.54814815,1,0.444444444,1.055555556,0.421052632,0.111111111,0.166666667,0.666666667,0.473684211,18,1.111111111,0.5,1.111111111,0.429,1.064388962,9,20,0,0.388888889,1.333333333,2.222222222,0.6,0,25.33333333,1.666666667,0.166666667,0.722222222,4,3.722222222,7.923784494,30,33,24.72222222,0.753703704,0.388888889,2.611111111,6.166666667,0.186868687,0.249438202,594,28.37,4.2,1.576111111,3.355190539,15.52,12.85,4.5,3.9,3.5,5.722222222,0.612,0.777777778,2.722222222,0.222,63,0.388888889,0.888888889,0.438,0.166666667,0.222222222,0.429,3.111111111,4.833333333,0.644,0.611111111,2.5,0.196,4.444444444,1.555555556,3.611111111,0.430769231,1.333333333,3.055555556,0.436363636,0.615384615,80,6.166666667,0.5,0.429,0,null,4.444444444,0.430769231,1,0.421052632,0.388888889,0,3.611111111,1.055555556,0.548387097
306,203458,Alex Len,Alex,Len,PHX,4,7.866666667,0,0,0,null,0,0,null,null,0,0,0,0,null,0,0,0,0.5,0.5,0.25,1.5,0.167,2,10.5,0.25,0,0,0.25,0.75,4.576271186,1,13.25,6.25,0.291666667,0.75,1.75,1.75,0.132075472,0.28,53,2.22,4.2,0.555,3.386440678,1.25,0.97,4.8,3.7,1.75,3.75,0.467,1.5,0.25,0.857,7,1.25,2.5,0.5,1,0.25,0.8,0.5,1.25,0.4,0.5,0,1,0,0,0.75,0,0,0,null,0,0,1.75,0,null,0.5,0.333,0,0,0,null,0,0.75,0.75,0,0.428571429
307,203459,Allen Crabbe,Allen,Crabbe,POR,5,2.066666667,0,0,0.2,0,0,0,null,0,0,0.2,0,0,0,0,0,1,0,0,0,0,null,0,1.4,0.2,0,0,0.4,0.4,9.290322581,1,2,1.6,0.046666667,0,0,0.8,0.4,0.5,10,0.63,3.7,0.126,2.926451613,0.33,0.3,3.8,3.5,0.2,0.4,0.5,0,0.2,0,1,0,0,-,0,0,-,0.2,0.4,0.5,0,0.2,0,0,0,0,null,0,0,null,null,0,0.8,0,0,0,null,0,null,0,0,0.2,0,0,0.2,0.5
308,203460,Andre Roberson,Andre,Roberson,OKC,6,6.558333333,0,0,0,null,0,0,null,null,0,0.333333333,0.333333333,0.333333333,1,2.439644219,2,2,0,0,0.166666667,0.333333333,0.5,0,5.166666667,0.166666667,0,0.333333333,0.666666667,0.333333333,2.439644219,1,6.833333333,5,0.180555556,0.166666667,0.166666667,0.833333333,0.12195122,0.166666667,41,2.78,4.2,0.463333333,3.391105464,1.44,1.34,4.3,4.2,1.666666667,2.666666667,0.625,1.166666667,0.5,0.7,10,1.166666667,1.5,0.778,0.833333333,0.333333333,0.714,0.5,1.166666667,0.429,0.333333333,0.166666667,0.667,0,0,0.166666667,0,0,0.166666667,0,0,0,0.833333333,0.333333333,1,0,null,0,0,0,null,0.166666667,0,0.166666667,0,0.5
309,203461,Anthony Bennett,Anthony,Bennett,CLE,14,11.38571429,0.285714286,0.142857143,0.642857143,0.222222222,0,0.142857143,0,0.222222222,4,0.285714286,0.357142857,0.357142857,0.667,1.505646173,5,4,0.142857143,0.571428571,0.642857143,1.214285714,0.529,2,14.85714286,0.285714286,0.071428571,0.285714286,0.714285714,0.571428571,2.409033877,4,20.07142857,9.285714286,0.370238095,0.428571429,2.285714286,2.357142857,0.117437722,0.253846154,281,11.34,4.3,0.81,3.414805521,6.21,5.13,4.7,3.8,2.428571429,3.928571429,0.618,0.714285714,1.714285714,0.294,34,0.857142857,1.5,0.571,0.357142857,0.5,0.417,1.571428571,2.428571429,0.647,0.357142857,1.214285714,0.227,1.142857143,0.428571429,2,0.214285714,0.285714286,1.214285714,0.235294118,0.285714286,16,2.357142857,0.357142857,0.667,0.142857143,0.333,1.142857143,0.214285714,0.285714286,0.222222222,0.214285714,0.214285714,2,0.642857143,0.277777778
310,203462,Archie Goodwin,Archie,Goodwin,PHX,18,11.17592593,0.111111111,0.055555556,0.611111111,0.090909091,0,0.277777778,0,0.090909091,2,2,1.5,2.388888889,0.476,6.442419221,27,36,0.333333333,0.388888889,0.388888889,1.111111111,0.35,6,10.05555556,0.388888889,0.055555556,0.166666667,0.833333333,0.888888889,3.817729909,7,15.66666667,11.27777778,0.587037037,0.444444444,0.666666667,3.611111111,0.230496454,0.320197044,282,14.54,4.3,0.807777778,3.469362055,7.78,6.76,4.7,4,1.666666667,3.111111111,0.536,0.388888889,1.277777778,0.233,30,0.277777778,0.833333333,0.333,0.222222222,0.055555556,0.8,1.388888889,2.277777778,0.61,0.166666667,1.222222222,0.12,0.444444444,0.166666667,0.833333333,0.2,0.111111111,0.777777778,0.142857143,0.266666667,8,3.611111111,1.5,0.476,0.444444444,0.8,0.444444444,0.2,0.111111111,0.090909091,1.166666667,0.277777778,0.833333333,0.611111111,0.420289855
311,203463,Ben McLemore,Ben,McLemore,SAC,15,23.39666667,2.066666667,0.866666667,2,0.433333333,0.333333333,0.733333333,0.454545455,0.516666667,31,1.866666667,1,1.666666667,0.231,2.051574298,15,28,0.2,0.666666667,1.133333333,2.133333333,0.531,3,16.8,1.066666667,0.066666667,0.2,2.333333333,2.133333333,4.376691836,16,27.93333333,20.66666667,0.624444444,0.6,1.666666667,9.466666667,0.338902148,0.458064516,419,26.83,4.6,1.788666667,3.669582562,14.3,12.53,4.9,4.3,2.933333333,5.8,0.506,0.6,2.333333333,0.205,44,0.733333333,1.333333333,0.55,0.333333333,0.4,0.455,2.2,4.466666667,0.493,0.266666667,1.933333333,0.121,4.133333333,1.466666667,4.466666667,0.328358209,1.2,3.533333333,0.339622642,0.462686567,62,9.466666667,1,0.231,0.4,0.5,4.133333333,0.328358209,2.066666667,0.433333333,0.866666667,0.4,4.466666667,2,0.461832061
312,203467,Carrick Felix,Carrick,Felix,CLE,3,4.927777778,0,0,1.333333333,0,0,0.333333333,0,0,0,0,0,0,null,0,0,0,0,0,0.333333333,0.333333333,1,0,4.666666667,0.333333333,0,0,0.666666667,0.666666667,6.493799324,1,7.333333333,6.666666667,0.216666667,0,0,1.333333333,0.181818182,0.2,22,1.15,4.7,0.383333333,3.733934611,0.6,0.55,5.3,4.1,0.666666667,1.333333333,0.5,0.333333333,0.333333333,0.5,2,0.333333333,0.666666667,0.5,0.333333333,0,1,0.333333333,0.666666667,0.5,0,0.333333333,0,0,0,0,null,0,0,null,null,0,1.333333333,0,null,0,null,0,null,0,0,0,0,0,1.333333333,0.25
313,203469,Cody Zeller,Cody,Zeller,CHA,19,18.46666667,0.421052632,0.210526316,0.631578947,0.333333333,0,0,null,0.333333333,8,1.210526316,0.789473684,1,0.375,2.052061562,15,23,0.421052632,0.578947368,2.052631579,4.052631579,0.506,8,33.42105263,0.947368421,0.263157895,0.157894737,2.157894737,2.157894737,5.608968269,18,41.68421053,20.47368421,0.836842105,1.631578947,3.684210526,4.789473684,0.11489899,0.233933162,792,25.9,4.4,1.363157895,3.543226297,14.77,11.13,5,3.8,4.105263158,7.631578947,0.538,2.157894737,1.947368421,0.526,78,1.578947368,3.210526316,0.492,1,0.578947368,0.633,2.526315789,4.421052632,0.571,1.157894737,1.368421053,0.458,0.526315789,0.263157895,1.473684211,0.178571429,0,0,null,0.178571429,10,4.789473684,0.789473684,0.375,1.052631579,0.583,0.526315789,0.178571429,0.421052632,0.333333333,0.842105263,0.631578947,1.473684211,0.631578947,0.333333333
314,203471,Dennis Schroder,Dennis,Schroder,ATL,11,14.01363636,0.363636364,0.181818182,1.181818182,0.153846154,0,0.272727273,0,0.153846154,4,4.363636364,1.545454545,5.454545455,0.389,5.293545248,17,48,0,0.363636364,0.272727273,0.636363636,0.429,0,28.09090909,2.454545455,0,0.909090909,4.909090909,5.545454545,18.99448589,27,35.63636364,31.27272727,2.603030303,0.181818182,1.545454545,3.727272727,0.104591837,0.119186047,392,11.62,4.5,1.056363636,3.61829387,6.44,5.18,5,4,1.090909091,1.818181818,0.6,0.090909091,1,0.083,12,0.090909091,0.363636364,0.25,0,0.090909091,0,1,1.454545455,0.688,0.090909091,0.909090909,0.091,0.272727273,0.090909091,0.636363636,0.142857143,0.090909091,0.545454545,0.166666667,0.214285714,3,3.727272727,1.545454545,0.389,0,0,0.272727273,0.142857143,0.363636364,0.153846154,1.636363636,0.090909091,0.636363636,1.181818182,0.366666667
315,203473,Dewayne Dedmon,Dewayne,Dedmon,GSW,4,1.4375,0,0,0,null,0,0,null,null,0,0,0,0,null,0,0,0,0,0,0,0,null,0,1.25,0,0,0,0,0,0,0,2,0.5,0.029166667,0,0.25,0.25,0.125,0.5,8,0.41,4.3,0.1025,3.422608696,0.22,0.19,5.1,3.6,0,0.25,0,0,0,-,0,0,0.25,0,0,0,-,0,0,-,0,0,-,0,0,0.25,0,0,0,null,0,0,0.25,0,null,0,null,0,0,0,null,0,0,0.25,0,0
316,203476,Gorgui Dieng,Gorgui,Dieng,MIN,11,5.865151515,0.181818182,0.090909091,0.090909091,1,0,0,null,1,2,0,0,0,null,0,0,0,1.090909091,0.272727273,0.727272727,2.181818182,0.333,12,7.090909091,0.636363636,0,0.090909091,1.181818182,1.454545455,11.9039008,7,9.545454545,5,0.283333333,0.818181818,2,1.272727273,0.133333333,0.254545455,105,4.32,4,0.392727273,3.214053216,2.34,1.98,4.2,3.8,1.909090909,3.818181818,0.5,0.636363636,1.272727273,0.333,21,0.636363636,1.636363636,0.389,0.272727273,0.363636364,0.429,1.272727273,2.181818182,0.583,0.363636364,0.909090909,0.286,0,0,0.090909091,0,0,0,null,0,0,1.272727273,0,null,0.545454545,0.6,0,0,0.181818182,1,0,0.454545455,0.090909091,0.090909091,0.461538462
317,203479,Jamaal Franklin,Jamaal,Franklin,MEM,6,6.594444444,0,0,0.166666667,0,0,0,null,0,0,0,0,0,null,0,0,0,0.166666667,0,0.333333333,0.666666667,0.5,1,4.833333333,0.333333333,0.166666667,0.5,0.666666667,1.166666667,8.49199663,2,6.5,4.833333333,0.216666667,0.166666667,0.333333333,1.333333333,0.205128205,0.275862069,39,2.56,3.9,0.426666667,3.105644482,1.3,1.26,4.2,3.6,1.666666667,2.166666667,0.769,0.666666667,1,0.4,10,0.333333333,0.333333333,1,0.333333333,0,1,1.333333333,1.833333333,0.727,0.333333333,1,0.25,0.666666667,0.333333333,0.5,0.666666667,0,0.166666667,0,0.666666667,4,1.333333333,0,null,0,null,0.666666667,0.666666667,0,0,0,0,0.5,0.166666667,0.571428571
318,203480,James Southerland,James,Southerland,CHA,1,2.8,0,0,1,0,0,0,null,0,0,0,0,0,null,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5,4,0.083333333,0,0,0,0,0,5,0.22,4.7,0.22,3.771428571,0.12,0.1,4.4,5.1,0,0,NA,0,0,-,0,0,0,,0,0,-,0,0,,0,0,-,0,0,2,0,0,1,0,0,0,0,0,null,0,null,0,0,0,0,0,0,2,1,0
319,203481,Jeff Withey,Jeff,Withey,NOP,8,6.004166667,0,0,0,null,0,0,null,null,0,0,0,0,null,0,0,0,0.25,0.25,1,1.875,0.533,2,6,0.25,0.125,0.125,0.25,0.5,3.99722415,2,7.875,3.375,0.154166667,0.625,0.75,2.25,0.285714286,0.666666667,63,3.46,4.3,0.4325,3.45759889,2.11,1.35,4.7,3.9,1.375,3.375,0.407,0.5,0.875,0.364,11,0.625,1.625,0.385,0.375,0.25,0.6,0.75,1.75,0.429,0.125,0.625,0.167,0,0,0.125,0,0,0,null,0,0,2.25,0,null,0.375,0.5,0,0,0,null,0,0.25,0.125,0,0.714285714
320,203482,Kelly Olynyk,Kelly,Olynyk,BOS,14,22.8547619,0.142857143,0.071428571,0.428571429,0.166666667,0,0,null,0.166666667,2,1.071428571,0.428571429,1.142857143,0.4,0.90009376,6,15,0.285714286,0.5,2.928571429,4.785714286,0.612,4,32.14285714,1.642857143,0.071428571,0.214285714,2.714285714,3.5,7.350765705,23,43.64285714,22.92857143,0.875,1.785714286,3.5,7.5,0.171849427,0.327102804,611,23.16,4.3,1.654285714,3.474361913,12.87,10.29,4.7,4,5.428571429,9.357142857,0.58,2.142857143,3.285714286,0.395,76,2.071428571,4.071428571,0.509,1.357142857,0.714285714,0.655,3.357142857,5.285714286,0.635,0.785714286,2.571428571,0.234,1.214285714,0.5,2.642857143,0.189189189,0.214285714,1.285714286,0.166666667,0.22972973,17,7.5,0.428571429,0.4,1.571428571,0.733,1.214285714,0.189189189,0.142857143,0.166666667,0.357142857,1.071428571,2.642857143,0.428571429,0.407407407
321,203484,Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,DET,17,22.33235294,0.823529412,0.411764706,1.941176471,0.212121212,0,0.294117647,0,0.212121212,14,0.705882353,0.352941176,0.647058824,0.3,0.758593441,6,12,0.058823529,1,0.529411765,0.647058824,0.818,1,15.47058824,1,0.058823529,0.470588235,1.764705882,2.411764706,5.183721849,17,24.35294118,19,0.65,0.352941176,0.882352941,7.588235294,0.311594203,0.399380805,414,26.38,4.2,1.551764706,3.335282497,13.54,12.84,4.3,4,2.176470588,3.529411765,0.617,0.294117647,1.882352941,0.135,37,0.529411765,0.882352941,0.6,0.235294118,0.294117647,0.444,1.647058824,2.647058824,0.622,0.058823529,1.588235294,0.036,3.470588235,1.294117647,3.882352941,0.333333333,0.882352941,2.764705882,0.319148936,0.446969697,59,7.588235294,0.352941176,0.3,0.470588235,1,3.470588235,0.333333333,0.823529412,0.212121212,0.588235294,0.235294118,3.882352941,1.941176471,0.42481203
322,203485,Lorenzo Brown,Lorenzo,Brown,PHI,6,4.780555556,1.166666667,0.5,1,0.5,0.166666667,0.166666667,1,0.583333333,7,0.5,0.333333333,0.666666667,0.5,3.346891342,2,3,0,0.333333333,0,0.166666667,0,0,7,0.333333333,0,0,0.666666667,0.666666667,6.693782684,2,9.333333333,8.166666667,0.652777778,0,1.166666667,1.5,0.160714286,0.183673469,56,2.22,4.6,0.37,3.71504939,1.09,1.13,5.1,4.3,0.833333333,1.166666667,0.714,0.333333333,0.5,0.4,5,0.333333333,0.333333333,1,0.333333333,0,1,0.5,0.833333333,0.6,0,0.5,0,0,0,0.333333333,0,0,0.166666667,0,0,0,1.5,0.333333333,0.5,0,null,0,0,1.166666667,0.5,0.333333333,0,0.333333333,1,0.321428571
323,203486,Mason Plumlee,Mason,Plumlee,BKN,16,17.60416667,0,0,0.0625,0,0,0,null,0,0,0.0625,0,0,null,0,0,1,0.5625,0.5,2.9375,5.875,0.5,9,14.3125,0.4375,0.0625,0.0625,1.0625,1.0625,2.89704142,7,20.3125,10.9375,0.426041667,3,1,6.8125,0.335384615,0.622857143,325,19.94,4.2,1.24625,3.398059172,10.54,9.4,4.4,4.1,3.1875,7.75,0.411,1.375,1.8125,0.431,51,1.3125,3.3125,0.396,0.75,0.5625,0.571,1.875,4.4375,0.423,0.625,1.25,0.333,0,0,0.125,0,0,0,null,0,0,6.8125,0,null,3.375,0.864,0,0,0,0,0,1.375,0.125,0.0625,0.696428571
324,203487,Michael Carter-Williams,Michael,Carter-Williams,PHI,15,36.84888889,4.333333333,1.866666667,6.6,0.282828283,0.6,1.933333333,0.310344828,0.328282828,65,7.333333333,6,8.333333333,0.465,7.815703775,90,110,0.733333333,3.133333333,0.866666667,1.733333333,0.5,11,65.46666667,7.333333333,0.266666667,1.666666667,13.46666667,17.13333333,22.31817634,110,89.6,76.4,5.865555556,0.733333333,5.2,17.66666667,0.197172619,0.231239092,1344,41.78,4.5,2.785333333,3.628223375,22.5,19.28,5.2,3.9,5.8,9.466666667,0.613,1.666666667,4.133333333,0.287,87,1.733333333,3.133333333,0.553,1.066666667,0.666666667,0.615,4.066666667,6.333333333,0.642,0.6,3.466666667,0.148,2.866666667,1,2.933333333,0.340909091,0.866666667,2.6,0.333333333,0.488636364,43,17.66666667,6,0.465,0.266666667,0.4,2.866666667,0.340909091,4.333333333,0.282828283,4.733333333,0.333333333,2.933333333,6.6,0.454935622
325,203489,Nate Wolters,Nate,Wolters,MIL,13,25.84871795,1.923076923,0.923076923,2.923076923,0.315789474,0.076923077,0.461538462,0.166666667,0.328947368,25,3.923076923,2.230769231,3.846153846,0.357,4.142446186,29,51,0.384615385,0.769230769,0.307692308,0.615384615,0.5,5,49.46153846,3.923076923,0.230769231,1.692307692,8.307692308,9.769230769,18.14105743,51,60.61538462,53.23076923,4.721794872,0.538461538,3.769230769,7.461538462,0.123096447,0.14017341,788,23.6,4.2,1.815384615,3.371094137,13.3,10.3,4.8,3.7,2.615384615,4.153846154,0.63,0.307692308,2.307692308,0.118,34,0.769230769,1.230769231,0.625,0.230769231,0.538461538,0.3,1.846153846,2.923076923,0.632,0.076923077,1.769230769,0.042,0.384615385,0.153846154,1.076923077,0.142857143,0.076923077,0.923076923,0.083333333,0.178571429,5,7.461538462,2.230769231,0.357,0.615384615,0.75,0.384615385,0.142857143,1.923076923,0.315789474,2.153846154,0.307692308,1.076923077,2.923076923,0.419354839
326,203491,Peyton Siva,Peyton,Siva,DET,9,4.624074074,0,0,0.444444444,0,0,0.222222222,0,0,0,0.777777778,0,0,0,0,0,7,0,0.333333333,0.111111111,0.111111111,1,0,7.111111111,0.222222222,0,0.333333333,0.888888889,0.666666667,6.920304365,2,9,7.333333333,0.805555556,0,0.444444444,0.222222222,0.024691358,0.03030303,81,2.98,4.3,0.331111111,3.437084501,1.41,1.57,4,4.6,0.555555556,0.666666667,0.833,0.111111111,0.444444444,0.2,5,0.111111111,0.111111111,1,0,0.111111111,0,0.444444444,0.555555556,0.8,0.111111111,0.333333333,0.25,0,0,0,null,0,0,null,null,0,0.222222222,0,0,0,null,0,null,0,0,0.111111111,0,0,0.444444444,0.25
327,203493,Reggie Bullock,Reggie,Bullock,LAC,16,10.56145833,0.5,0.25,0.6875,0.363636364,0,0.125,0,0.363636364,8,0.0625,0.1875,0.1875,1,0.852155045,3,1,0.0625,0.0625,0.3125,0.5625,0.556,1,5.875,0.1875,0,0,0.8125,0.4375,1.988361771,3,9.1875,6.1875,0.164583333,0,0.625,2.875,0.31292517,0.464646465,147,11.85,4.2,0.740625,3.366012427,5.73,6.12,4.4,4,1.4375,2.375,0.605,0.5,0.9375,0.348,23,0.25,0.375,0.667,0.25,0,1,1.1875,2,0.594,0.25,0.9375,0.211,1.3125,0.4375,1.625,0.269230769,0.4375,1.5,0.291666667,0.403846154,21,2.875,0.1875,1,0,null,1.3125,0.269230769,0.5,0.363636364,0.0625,0,1.625,0.6875,0.488372093
328,203495,Ricky Ledo,Ricky,Ledo,DAL,6,2.636111111,0,0,0.833333333,0,0,0.166666667,0,0,0,0.333333333,0,0.5,0,0,0,2,0,0,0.166666667,0.333333333,0.5,0,2.5,0.166666667,0,0.166666667,0.166666667,0.5,9.104320337,1,4.833333333,4.333333333,0.194444444,0.166666667,0,1.166666667,0.24137931,0.269230769,29,1.11,4.2,0.185,3.368598525,0.64,0.47,4.6,3.8,0.333333333,0.833333333,0.4,0.166666667,0.166666667,0.5,2,0,0.166666667,0,0,0,-,0.333333333,0.666666667,0.5,0.166666667,0.166666667,0.5,0.5,0.166666667,0.5,0.333333333,0.166666667,0.5,0.333333333,0.5,3,1.166666667,0,0,0,0,0.5,0.333333333,0,0,0.333333333,0.166666667,0.5,0.833333333,0.25
329,203497,Rudy Gobert,Rudy,Gobert,UTA,14,11.55119048,0,0,0,null,0,0,null,null,0,0.142857143,0,0,0,0,0,2,0.785714286,0.285714286,1.5,3.357142857,0.447,11,11,0.142857143,0.071428571,0.142857143,0.357142857,0.357142857,1.48407709,2,15.14285714,6.428571429,0.301190476,1.428571429,1.214285714,2.357142857,0.155660377,0.366666667,212,11.6,4.3,0.828571429,3.443058848,6.21,5.39,4.6,4,4.571428571,7.214285714,0.634,1.642857143,2.928571429,0.359,64,1.642857143,2.714285714,0.605,1.071428571,0.571428571,0.652,2.928571429,4.5,0.651,0.571428571,2.357142857,0.195,0.142857143,0.071428571,0.142857143,0.5,0,0,null,0.5,2,2.357142857,0,0,1,0.75,0.142857143,0.5,0,null,0.071428571,0.571428571,0.142857143,0,0.458333333
