"PlAYER_ID","PLAYER","FIRST_NAME","LAST_NAME","TEAM_ABBREVIATION","GP","MIN","PU_PPG","PU_FGM_PG","PU_FGA_PG","PU_FG_PCT","PU_FG3M_PG","PU_FG3A_PG","PU_FG3_PCT","PU_EFG_PCT","PU_PTS_TOT","DVS","DVS_PPG","DVS_TPPG","DVS_FG_PCT","DVS_PP48","DVS_PTS_TOT","DVS_TOT","BLK_PG","STL_PG","OPP_FGM_RIM","OPP_FGA_RIM","OPP_FGP_RIM","BLK_TOT","PASS_PG","AST_PG","AST_FT","AST_SEC","AST_OPPS_PG","AST_PTS_CRT_PG","AST_PTS_CRT_48","AST_TOT","TCH_PG","TCH_FC_PG","TOP","CL_TCH_PG","EL_TCH_PG","PPG","PP_TCH","PP_HC_TCH","TCH_TOT","DIST","AVG_SPD","DIST_PG","DIST_48","DIST_OFF","DIST_DEF","AVG_SPD_OFF","AVG_SPD_DEF","REB_PG","REB_CHANCE_PG","REB_COL_PCT","REB_CONTESTED","REB_UNCONTESTED","REB_UNCONTESTED_PCT","REB_TOT","OREB","OREB_CHANCE","OREB_COL_PCT","OREB_CONTESTED","OREB_UNCONTESTED","OREB_UNCONTESTED_PCT","DREB","DREB_CHANCE","DREB_COL_PCT","DREB_CONTESTED","DREB_UNCONTESTED","DREB_UNCONTESTED_PCT","CS_PPG","CS_FGM_PG","CS_FGA_PG","CS_FG_PCT","CS_FG3M_PG","CS_FG3A_PG","CS_FG3_PCT","CS_EFG_PCT","CS_PTS_TOT","PPG.duplicate","PPG_DRIVE","FGP_DRIVE","PPG_CLOSE","FGP_CLOSE","PPG_CATCH_SHOOT","FGP_CATCH_SHOOT","PTS_PULL_UP","FGP_PULL_UP","FGA_DRIVE","FGA_CLOSE","FGA_CATCH_SHOOT","FGA_PULL_UP","EFG_PCT"
202698,"Chris Singleton","Chris","Singleton","WAS",25,10.032667,0.48,0.24,0.64,0.375,0,0,NA,0.375,12,0.56,0.4,0.48,0.25,1.91374842,10,14,0.12,0.36,1,1.44,0.694,3,11.56,0.24,0.04,0.08,0.68,0.48,2.2964981,6,15.64,9.64,0.394,0.44,0.8,3,0.19181586,0.31120332,391,17.83,4.3,0.7132,3.412213,9.69,8.14,4.5,4,2.2,4.2,0.524,0.64,1.56,0.291,55,0.72,1.8,0.4,0.36,0.36,0.5,1.48,2.4,0.617,0.28,1.2,0.189,0.8,0.28,0.96,0.291666666666667,0.24,0.68,0.352941176470588,0.416666666666667,20,3,0.4,0.25,0.32,0.571,0.8,0.291666666666667,0.48,0.375,0.32,0.28,0.96,0.64,0.425373134328358
202699,"Tobias Harris","Tobias","Harris","ORL",61,30.465301,1.93442623,0.95081967,2.16393443,0.439393939393939,0.03278689,0.2295082,0.142857142857143,0.446969696969697,118,2.19672131,1.98360656,2.68852459,0.459,3.12529708,121,134,0.39344262,0.67213115,2.50819672,4.72131148,0.531,24,31.196721,1.3442623,0.13114754,0.36065574,2.39344262,3.2295082,5.0882936,82,46.721311,26.868852,1.39808743,2.08196721,1.60655738,14.6393443,0.31333333,0.54484442,2850,131.38,4.2,2.1537705,3.393401,71.79,59.59,4.6,3.9,6.9508197,11.0655738,0.628,2.04918033,4.90163934,0.295,424,1.44262295,2.6557377,0.543,1,0.44262295,0.693,5.5081967,8.4098361,0.655,1.04918033,4.45901639,0.19,2.62295082,1.08196721,3.42622951,0.315789473684211,0.45901639,1.78688525,0.256880733944954,0.382775119617225,160,14.6393443,1.98360656,0.459,2.01639344,0.524,2.62295082,0.315789473684211,1.93442623,0.439393939393939,1.60655738,1.37704918,3.42622951,2.16393443,0.486033519553073
202700,"Donatas Motiejunas","Donatas","Motiejunas","HOU",62,15.468817,0.11290323,0.0483871,0.16129032,0.3,0.01612903,0.06451613,0.25,0.35,7,0.48387097,0.30645161,0.62903226,0.5,0.95092451,19,30,0.33870968,0.32258065,1.51612903,3.14516129,0.482,21,19.564516,0.5483871,0.11290323,0.22580645,1.43548387,1.5967742,4.9548172,34,26.209677,13.66129,0.46317204,1.82258065,1.32258065,5.5,0.20984615,0.4025974,1625,70.83,4.4,1.1424194,3.544946,36.32,34.51,4.8,4.1,3.6290323,6.5806452,0.551,1.14516129,2.48387097,0.316,225,0.96774194,1.96774194,0.492,0.51612903,0.4516129,0.533,2.6612903,4.6129032,0.577,0.62903226,2.03225806,0.236,1.12903226,0.40322581,1.46774194,0.274725274725275,0.32258065,1.25806452,0.256410256410256,0.384615384615385,70,5.5,0.30645161,0.5,1.53225806,0.539,1.12903226,0.274725274725275,0.11290323,0.3,0.25806452,1.22580645,1.46774194,0.16129032,0.478040540540541
202702,"Kenneth Faried","Kenneth","Faried","DEN",80,27.387083,0.3,0.15,0.525,0.285714285714286,0,0,NA,0.285714285714286,24,0.65,0.425,0.8125,0.432,0.74487669,34,52,0.8625,0.875,2.4625,4.9875,0.494,69,26.4375,1.2,0.075,0.4,2.3625,2.9375,5.1484124,96,40.6875,21.8125,0.96583333,5.5375,3.1,13.7,0.33671275,0.62808023,3255,153.05,4.2,1.913125,3.353041,79.76,73.29,4.5,3.9,8.55,14.275,0.599,3.5375,5.0125,0.414,684,2.975,5.875,0.506,2.15,0.825,0.723,5.575,8.4,0.664,1.3875,4.1875,0.249,0.725,0.3625,0.9,0.402777777777778,0,0.025,0,0.402777777777778,58,13.7,0.425,0.432,4.8,0.556,0.725,0.402777777777778,0.3,0.285714285714286,0.4625,3.6,0.9,0.525,0.545121951219512
202704,"Reggie Jackson","Reggie","Jackson","OKC",80,28.737917,3.375,1.5125,4.1375,0.365558912386707,0.35,1.075,0.325581395348837,0.40785498489426,270,6.175,4.6375,7.5625,0.48,7.7458642,371,494,0.1125,1.0625,1.25,2.275,0.549,9,42.225,4.1375,0.4375,1.075,8.5875,9.675,16.1598353,331,59.3125,49.3875,4.66479167,0.6375,1.0375,13.0875,0.22065332,0.2649962,4745,154.78,4,1.93475,3.231549,83.3,71.48,4.5,3.6,3.9125,6.85,0.571,0.7375,3.175,0.188,313,0.5375,1.15,0.467,0.1875,0.35,0.349,3.375,5.7,0.592,0.55,2.825,0.163,2.05,0.7,2.0125,0.347826086956522,0.65,1.875,0.346666666666667,0.509316770186335,164,13.0875,4.6375,0.48,0.5,0.679,2.05,0.347826086956522,3.375,0.365558912386707,3.775,0.35,2.0125,4.1375,0.485262008733624
202705,"MarShon Brooks","MarShon","Brooks","BOS",10,7.395,0.9,0.4,0.9,0.444444444444444,0.1,0.1,1,0.5,9,1.8,0.7,1.5,0.222,4.54361055,7,18,0.1,0.1,0.3,0.7,0.429,1,7.8,0.4,0.3,0.1,1.3,1.1,7.1399594,4,11.9,9.5,0.69666667,0.3,0,3.1,0.2605042,0.32631579,119,5.24,4.3,0.524,3.401217,2.83,2.41,4.5,4,1.9,3.5,0.543,0.3,1.6,0.158,19,0.1,1.1,0.091,0,0.1,0,1.8,2.4,0.75,0.3,1.5,0.167,0.3,0.1,0.3,0.333333333333333,0.1,0.3,0.333333333333333,0.5,3,3.1,0.7,0.222,0.2,1,0.3,0.333333333333333,0.9,0.444444444444444,0.9,0.1,0.3,0.9,0.416666666666667
202705,"MarShon Brooks","MarShon","Brooks","GSW",7,2.228571,0,0,0.42857143,0,0,0.14285714,0,0,0,0.42857143,0.28571429,0.42857143,0,6.15384615,2,3,0,0.14285714,0,0.14285714,0,0,1.285714,0,0.14285714,0.14285714,0,0,0,0,3.714286,3,0.27380952,0,0.42857143,1.8571429,0.5,0.61904762,26,1.1,4.2,0.1571429,3.384615,0.56,0.54,4.5,3.9,0.7142857,0.8571429,0.833,0,0.71428571,0,5,0.14285714,0.28571429,0.5,0,0.14285714,0,0.5714286,0.5714286,1,0,0.57142857,0,0,0,0.14285714,0,0,0,NA,0,0,1.8571429,0.28571429,0,0,NA,0,0,0,0,0.28571429,0,0.14285714,0.42857143,0.384615384615385
202705,"MarShon Brooks","MarShon","Brooks","LAL",18,12.712037,0.83333333,0.33333333,1.27777778,0.260869565217391,0.16666667,0.33333333,0.5,0.326086956521739,15,3.05555556,2.61111111,3.55555556,0.559,9.85942166,47,55,0.16666667,0.66666667,0.33333333,1,0.333,3,10.722222,1.16666667,0.05555556,0.22222222,2.11111111,2.8333333,10.6985214,21,18.166667,14.722222,0.90925926,0.44444444,0.05555556,6.3888889,0.35168196,0.43396226,327,16.07,4.2,0.8927778,3.371083,8.18,7.89,4.4,4,1.6666667,3.3333333,0.5,0.61111111,1.05555556,0.367,30,0.44444444,1,0.444,0.33333333,0.11111111,0.75,1.2222222,2.3333333,0.524,0.27777778,0.94444444,0.227,1,0.33333333,0.66666667,0.5,0.33333333,0.55555556,0.6,0.75,18,6.3888889,2.61111111,0.559,0.11111111,0.5,1,0.5,0.83333333,0.260869565217391,1.88888889,0.11111111,0.66666667,1.27777778,0.551136363636364
202705,"MarShon Brooks","MarShon","Brooks","TOTAL",35,9.09619,0.68571429,0.28571429,1,0.285714285714286,0.11428571,0.22857143,0.5,0.342857142857143,24,2.17142857,1.6,2.34285714,0.467,8.44309496,56,76,0.11428571,0.4,0.25714286,0.74285714,0.346,4,8,0.71428571,0.14285714,0.17142857,1.45714286,1.7714286,9.3477123,25,13.485714,10.885714,0.72190476,0.31428571,0.11428571,4.5428571,0.33686441,0.41732283,472,22.41,4.2,0.6402857,3.378746,11.57,10.84,4.5,4,1.5428571,2.8857143,0.535,0.4,1.14285714,0.259,54,0.28571429,0.88571429,0.323,0.17142857,0.11428571,0.6,1.2571429,2,0.629,0.22857143,1.02857143,0.182,0.6,0.2,0.45714286,0.4375,0.2,0.37142857,0.538461538461538,0.65625,21,4.5428571,1.6,0.467,0.11428571,0.667,0.6,0.4375,0.68571429,0.285714285714286,1.28571429,0.08571429,0.45714286,1,0.508
202706,"Jordan Hamilton","Jordan","Hamilton","DEN",39,17.35,1.20512821,0.48717949,1.53846154,0.316666666666667,0.23076923,0.87179487,0.264705882352941,0.391666666666667,47,1.92307692,1.15384615,2.20512821,0.409,3.19219685,45,75,0.33333333,0.79487179,1.20512821,1.92307692,0.627,13,14.666667,0.87179487,0.05128205,0.17948718,1.84615385,2.1794872,6.0297052,34,22.846154,16.076923,0.75213675,0.38461538,0.43589744,6.8205128,0.29854097,0.42424242,891,48.06,4.3,1.2323077,3.409266,25.36,22.7,4.6,4,3.4102564,6.0769231,0.561,0.74358974,2.66666667,0.218,133,0.58974359,1.43589744,0.411,0.23076923,0.35897436,0.391,2.8205128,4.6410256,0.608,0.51282051,2.30769231,0.182,2.82051282,0.97435897,2.48717949,0.391752577319588,0.87179487,2.20512821,0.395348837209302,0.56701030927835,110,6.8205128,1.15384615,0.409,0.30769231,0.625,2.82051282,0.391752577319588,1.20512821,0.316666666666667,1.12820513,0.20512821,2.48717949,1.53846154,0.478346456692913
202706,"Jordan Hamilton","Jordan","Hamilton","HOU",21,16.664286,0.76190476,0.28571429,1.28571429,0.222222222222222,0.19047619,0.76190476,0.25,0.296296296296296,16,2.23809524,1.19047619,2,0.333,3.42906129,25,47,0.33333333,0.61904762,0.95238095,1.95238095,0.488,7,15.952381,0.85714286,0.0952381,0.23809524,1.71428571,1.8571429,5.3493356,18,23.714286,17.190476,0.75396825,0.0952381,0.14285714,6.5714286,0.27710843,0.38227147,498,25.36,4.3,1.207619,3.47844,13.11,12.25,4.7,4,2.9047619,5.4285714,0.535,0.61904762,2.28571429,0.213,61,0.42857143,1.04761905,0.409,0.14285714,0.28571429,0.333,2.4761905,4.3809524,0.565,0.47619048,2,0.192,3.0952381,1.04761905,2.52380952,0.415094339622642,1,2.42857143,0.411764705882353,0.613207547169811,65,6.5714286,1.19047619,0.333,0.0952381,1,3.0952381,0.415094339622642,0.76190476,0.222222222222222,1.28571429,0.04761905,2.52380952,1.28571429,0.495901639344262
202706,"Jordan Hamilton","Jordan","Hamilton","TOTAL",60,17.110278,1.05,0.41666667,1.45,0.28735632183908,0.21666667,0.83333333,0.26,0.362068965517241,63,2.03333333,1.16666667,2.13333333,0.38,3.27288667,70,122,0.33333333,0.73333333,1.11666667,1.93333333,0.578,20,15.116667,0.86666667,0.06666667,0.2,1.8,2.0666667,5.797685,52,23.15,16.466667,0.75305556,0.28333333,0.33333333,6.7333333,0.29085673,0.40890688,1389,73.42,4.3,1.2236667,3.432791,38.47,34.95,4.6,4,3.2333333,5.85,0.553,0.7,2.53333333,0.216,194,0.53333333,1.3,0.41,0.2,0.33333333,0.375,2.7,4.55,0.593,0.5,2.2,0.185,2.91666667,1,2.5,0.4,0.91666667,2.28333333,0.401459854014599,0.583333333333333,175,6.7333333,1.16666667,0.38,0.23333333,0.667,2.91666667,0.4,1.05,0.28735632183908,1.18333333,0.15,2.5,1.45,0.484042553191489
202708,"Norris Cole","Norris","Cole","MIA",82,24.753049,1.15853659,0.54878049,1.32926829,0.412844036697248,0.06097561,0.15853659,0.384615384615385,0.435779816513761,95,4.03658537,1.43902439,4.01219512,0.376,2.79049144,118,331,0.06097561,0.93902439,0.58536585,0.93902439,0.623,5,39.52439,3.02439024,0.42682927,0.6097561,6.18292683,7.0487805,13.6686784,248,49.439024,38.658537,3.42378049,0.26829268,0.31707317,6.4268293,0.12999507,0.16624606,4054,144.29,4.3,1.7596341,3.412203,77.58,66.71,4.6,3.9,1.9512195,3.4146341,0.571,0.24390244,1.70731707,0.125,160,0.20731707,0.3902439,0.531,0.04878049,0.15853659,0.235,1.7439024,3.0243902,0.577,0.19512195,1.54878049,0.112,2.18292683,0.75609756,2.13414634,0.354285714285714,0.67073171,1.92682927,0.348101265822785,0.511428571428571,179,6.4268293,1.43902439,0.376,0.14634146,0.6,2.18292683,0.354285714285714,1.15853659,0.412844036697248,1.62195122,0.12195122,2.13414634,1.32926829,0.474
202709,"Cory Joseph","Cory","Joseph","SAS",68,13.879412,1.05882353,0.51470588,1.27941176,0.402298850574713,0.02941176,0.08823529,0.333333333333333,0.413793103448276,72,2.23529412,1.44117647,2.75,0.471,4.9841068,98,152,0.20588235,0.51470588,0.61764706,1.10294118,0.56,14,22.470588,1.67647059,0.13235294,0.42647059,3.25,3.9411765,13.6300064,114,28.485294,24.205882,1.60661765,0.57352941,1.11764706,5.0441176,0.17707796,0.20838396,1937,73.08,4.6,1.0747059,3.71672,39.5,33.58,5,4.3,1.5735294,3.1764706,0.495,0.41176471,1.16176471,0.262,107,0.47058824,0.97058824,0.485,0.22058824,0.25,0.469,1.1029412,2.2058824,0.5,0.19117647,0.91176471,0.173,0.69117647,0.27941176,0.77941176,0.358490566037736,0.13235294,0.45588235,0.290322580645161,0.443396226415094,47,5.0441176,1.44117647,0.471,0.29411765,0.5,0.69117647,0.358490566037736,1.05882353,0.402298850574713,1.02941176,0.23529412,0.77941176,1.27941176,0.49811320754717
202710,"Jimmy Butler","Jimmy","Butler","CHI",67,38.730597,1.46268657,0.70149254,2.28358209,0.30718954248366,0.05970149,0.47761194,0.125,0.320261437908497,98,2.89552239,1.70149254,3.46268657,0.361,2.10871115,114,194,0.53731343,1.89552239,1.31343284,2.80597015,0.468,36,35.089552,2.6119403,0.31343284,0.92537313,5.26865672,6.0746269,7.5284688,175,50.492537,41.567164,1.93034826,2.56716418,0.7761194,13.1044776,0.25953296,0.31526032,3383,179.49,4.2,2.6789552,3.32011,96.77,82.72,4.3,4,4.9253731,9.3880597,0.525,1.46268657,3.46268657,0.297,330,1.29850746,2.71641791,0.478,0.62686567,0.67164179,0.483,3.6268657,6.6716418,0.544,0.8358209,2.79104478,0.23,3.65671642,1.35820896,3.95522388,0.343396226415094,0.94029851,3.01492537,0.311881188118812,0.462264150943396,245,13.1044776,1.70149254,0.361,1.59701493,0.457,3.65671642,0.343396226415094,1.46268657,0.30718954248366,0.91044776,1.04477612,3.95522388,2.28358209,0.445887445887446
202713,"Kyle Singler","Kyle","Singler","DET",82,28.722358,0.91463415,0.42682927,1.08536585,0.393258426966292,0.06097561,0.23170732,0.263157894736842,0.421348314606742,75,1.35365854,1.13414634,1.52439024,0.474,1.89535361,93,111,0.46341463,0.74390244,2.14634146,4.07317073,0.527,38,24.926829,0.91463415,0.1097561,0.2804878,2,2.1219512,3.5461455,75,34.95122,21.04878,0.77317073,1.62195122,0.86585366,9.5609756,0.27355199,0.45422943,2866,175.82,4.5,2.1441463,3.583237,93.12,82.7,4.8,4.2,3.695122,7.8658537,0.47,1.3902439,2.30487805,0.376,303,1.41463415,3.14634146,0.45,0.84146341,0.57317073,0.595,2.2804878,4.7195122,0.483,0.54878049,1.73170732,0.241,3.56097561,1.24390244,3.23170732,0.384905660377359,1.07317073,2.73170732,0.392857142857143,0.550943396226415,292,9.5609756,1.13414634,0.474,1.31707317,0.473,3.56097561,0.384905660377359,0.91463415,0.393258426966292,0.69512195,0.90243902,3.23170732,1.08536585,0.524916943521595
202714,"Shelvin Mack","Shelvin","Mack","ATL",72,20.490509,1.93055556,0.81944444,2.38888889,0.343023255813953,0.29166667,0.94444444,0.308823529411765,0.40406976744186,139,3.84722222,1.90277778,4.43055556,0.465,4.45734814,137,277,0.02777778,0.66666667,0.63888889,1.18055556,0.541,2,35.986111,3.66666667,0.38888889,1.13888889,7.27777778,8.9305556,20.9202544,264,46.027778,39.208333,2.90601852,0.52777778,0.54166667,7.3194444,0.15902233,0.18668084,3314,111.1,4.5,1.5430556,3.614682,60.67,50.43,5,4,2.1944444,4.125,0.532,0.40277778,1.79166667,0.184,158,0.29166667,0.76388889,0.382,0.11111111,0.18055556,0.381,1.9027778,3.3611111,0.566,0.29166667,1.61111111,0.153,1.80555556,0.63888889,1.63888889,0.389830508474576,0.52777778,1.52777778,0.345454545454545,0.550847457627119,130,7.3194444,1.90277778,0.465,0.27777778,0.471,1.80555556,0.389830508474576,1.93055556,0.343023255813953,1.76388889,0.23611111,1.63888889,2.38888889,0.472560975609756
202718,"Chandler Parsons","Chandler","Parsons","HOU",74,37.837838,1.33783784,0.60810811,1.86486486,0.326086956521739,0.12162162,0.63513514,0.191489361702128,0.358695652173913,99,6.24324324,4.35135135,7.67567568,0.502,5.52,322,462,0.39189189,1.18918919,1.18918919,2.36486486,0.503,29,41.594595,4.02702703,0.37837838,0.81081081,7.08108108,9.4864865,12.0342857,298,59.418919,49.5,2.1295045,1.21621622,1.35135135,16.5675676,0.27882647,0.33469833,4397,198.91,4.3,2.687973,3.409886,106.9,92.01,4.7,3.8,5.527027,8.7567568,0.631,1.28378378,4.24324324,0.232,409,0.93243243,1.94594595,0.479,0.5,0.43243243,0.536,4.5945946,6.8108108,0.675,0.78378378,3.81081081,0.171,5.2972973,1.83783784,4.45945946,0.412121212121212,1.62162162,3.91891892,0.413793103448276,0.593939393939394,392,16.5675676,4.35135135,0.502,0.85135135,0.545,5.2972973,0.412121212121212,1.33783784,0.326086956521739,3.77027027,0.74324324,4.45945946,1.86486486,0.537993920972644
202719,"Jeremy Tyler","Jeremy","Tyler","NYK",41,9.774797,0.24390244,0.12195122,0.17073171,0.714285714285714,0,0,NA,0.714285714285714,10,0.07317073,0,0.04878049,0,0,0,3,0.48780488,0.14634146,1.17073171,2.43902439,0.48,20,6.926829,0.19512195,0,0.04878049,0.3902439,0.5121951,2.5151792,8,11.146341,6.414634,0.28333333,1.12195122,0.80487805,3.5609756,0.31947484,0.55513308,457,26.43,4,0.6446341,3.165533,13.32,13.11,3.9,4,2.6585366,5.0731707,0.524,1.02439024,1.63414634,0.385,109,0.92682927,2.09756098,0.442,0.53658537,0.3902439,0.579,1.7317073,2.9756098,0.582,0.48780488,1.24390244,0.282,0.43902439,0.2195122,0.65853659,0.333333333333333,0,0,NA,0.333333333333333,18,3.5609756,0,0,1.04878049,0.607,0.43902439,0.333333333333333,0.24390244,0.714285714285714,0.04878049,0.68292683,0.65853659,0.17073171,0.517241379310345
202720,"Jon Leuer","Jon","Leuer","MEM",49,13.180612,0.32653061,0.16326531,0.53061224,0.307692307692308,0,0.04081633,0,0.307692307692308,16,0.83673469,0.6122449,0.93877551,0.423,2.22961988,30,41,0.26530612,0.36734694,1.14285714,2.02040816,0.566,13,17.142857,0.40816327,0.02040816,0.24489796,1.16326531,0.9183673,3.3444298,20,23.734694,12.22449,0.56462585,1.18367347,2.20408163,6.1632653,0.25967326,0.50417362,1163,46.87,4.4,0.9565306,3.483409,25.54,21.33,4.7,4,3.2244898,6.3469388,0.508,1.14285714,2.08163265,0.354,158,0.75510204,2.16326531,0.349,0.48979592,0.26530612,0.649,2.4693878,4.1836735,0.59,0.65306122,1.81632653,0.264,2.51020408,1.02040816,2.2244898,0.458715596330275,0.46938776,0.95918367,0.48936170212766,0.564220183486238,123,6.1632653,0.6122449,0.423,1.04081633,0.512,2.51020408,0.458715596330275,0.32653061,0.307692307692308,0.53061224,0.87755102,2.2244898,0.53061224,0.538617886178862
202721,"Darius Morris","Darius","Morris","LAC",10,5.456667,0,0,0.3,0,0,0.2,0,0,0,0.5,0.4,0.6,0.667,3.51863164,4,5,0,0.2,0.1,0.1,1,0,8.7,0.5,0.1,0.2,1.2,1.5,13.1948687,5,11.1,8.7,0.83666667,0.1,0.4,0.9,0.08108108,0.10344828,111,4.15,4.6,0.415,3.65058,2.06,2.09,4.7,4.5,0.5,0.8,0.625,0.1,0.4,0.2,5,0,0.2,0,0,0,NA,0.5,0.6,0.833,0.1,0.4,0.2,0,0,0.5,0,0,0.5,0,0,0,0.9,0.4,0.667,0.2,1,0,0,0,0,0.3,0.1,0.5,0.3,0.307692307692308
202721,"Darius Morris","Darius","Morris","MEM",5,13.2,1.8,0.8,1.6,0.5,0.2,0.4,0.5,0.5625,9,1.6,0,0.8,0,0,0,8,0,0.6,0,0.2,0,0,21.2,1.6,0,0.2,3.2,3.2,11.6363636,8,26.8,25.4,2.49,0.4,0.6,3,0.1119403,0.11811024,134,4.96,4.5,0.992,3.607273,2.67,2.29,4.5,4.5,1.6,2.6,0.615,0.6,1,0.375,8,0.8,0.8,1,0.4,0.4,0.5,0.8,1.8,0.444,0.2,0.6,0.25,0.6,0.2,1,0.2,0.2,1,0.2,0.3,3,3,0,0,0,NA,0.6,0.2,1.8,0.5,0.4,0,1,1.6,0.4375
202721,"Darius Morris","Darius","Morris","PHI",12,16.1875,1.33333333,0.5,2.08333333,0.24,0.33333333,0.83333333,0.4,0.32,16,3.16666667,1.83333333,2.66666667,0.529,5.43629344,22,38,0,0.66666667,0.25,0.58333333,0.429,0,26.416667,2.58333333,0.16666667,0.41666667,4.58333333,5.6666667,16.8030888,31,35.5,31.333333,2.27083333,0.41666667,0.41666667,6.9166667,0.19483568,0.22074468,426,15.02,4.6,1.2516667,3.711506,7.75,7.27,4.8,4.5,1.0833333,1.5833333,0.684,0.25,0.83333333,0.231,13,0.25,0.41666667,0.6,0.16666667,0.08333333,0.667,0.8333333,1.1666667,0.714,0.08333333,0.75,0.1,1.66666667,0.58333333,1.25,0.466666666666667,0.5,1.08333333,0.461538461538462,0.666666666666667,20,6.9166667,1.83333333,0.529,0.16666667,0.5,1.66666667,0.466666666666667,1.33333333,0.24,1.41666667,0.16666667,1.25,2.08333333,0.507462686567164
202721,"Darius Morris","Darius","Morris","TOTAL",27,11.660494,0.92592593,0.37037037,1.33333333,0.277777777777778,0.18518519,0.51851852,0.357142857142857,0.347222222222222,25,1.88888889,0.96296296,1.55555556,0.5,3.96400212,26,51,0,0.48148148,0.14814815,0.33333333,0.444,0,18.888889,1.62962963,0.11111111,0.2962963,3.07407407,3.6666667,15.0937004,44,24.851852,21.851852,1.78024691,0.2962963,0.44444444,3.962963,0.15946349,0.18135593,671,24.13,4.6,0.8937037,3.678899,12.48,11.65,4.7,4.5,0.962963,1.4814815,0.65,0.25925926,0.7037037,0.269,26,0.25925926,0.40740741,0.636,0.14814815,0.11111111,0.571,0.7037037,1.0740741,0.655,0.11111111,0.59259259,0.158,0.85185185,0.2962963,0.92592593,0.32,0.25925926,0.85185185,0.304347826086957,0.46,23,3.962963,0.96296296,0.5,0.14814815,0.667,0.85185185,0.32,0.92592593,0.277777777777778,0.81481481,0.11111111,0.92592593,1.33333333,0.46875
202725,"Josh Harrellson","Josh","Harrellson","DET",32,9.986458,0.1875,0.09375,0.25,0.375,0,0.09375,0,0.375,6,0.1875,0.125,0.1875,0.333,0.6008136,4,6,0.46875,0.1875,1.09375,2.46875,0.443,15,9.84375,0.46875,0,0.125,0.90625,0.96875,4.6563054,15,13.0625,6.5,0.24791667,0.46875,0.78125,2.90625,0.22248804,0.44711538,418,21.24,4,0.66375,3.19032,11.23,10.01,4.3,3.7,2.375,4.34375,0.547,0.84375,1.53125,0.355,76,0.9375,1.65625,0.566,0.5625,0.375,0.6,1.4375,2.6875,0.535,0.28125,1.15625,0.196,1.15625,0.40625,1.0625,0.382352941176471,0.34375,0.84375,0.407407407407407,0.544117647058823,37,2.90625,0.125,0.333,0.375,0.6,1.15625,0.382352941176471,0.1875,0.375,0.1875,0.3125,1.0625,0.25,0.536585365853659
202730,"Lavoy Allen","Lavoy","Allen","IND",14,8.016667,0,0,0.07142857,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0.42857143,0.14285714,0.85714286,2.14285714,0.4,6,8.285714,0.42857143,0.14285714,0.14285714,1,1.2857143,7.6982477,6,11.642857,5.928571,0.21547619,1.64285714,0.57142857,2.8571429,0.24539877,0.48192771,163,7.54,4,0.5385714,3.22471,3.97,3.57,4.3,3.8,2.4285714,4,0.607,0.78571429,1.64285714,0.324,34,0.92857143,1.64285714,0.565,0.21428571,0.71428571,0.231,1.5,2.3571429,0.636,0.57142857,0.92857143,0.381,0.71428571,0.35714286,0.78571429,0.454545454545455,0,0,NA,0.454545454545455,10,2.8571429,0,NA,1.64285714,0.611,0.71428571,0.454545454545455,0,0,0,1.28571429,0.78571429,0.07142857,0.5
202730,"Lavoy Allen","Lavoy","Allen","PHI",51,18.973529,0.15686275,0.07843137,0.15686275,0.5,0,0,NA,0.5,8,0.1372549,0.07843137,0.1372549,0.333,0.19841885,4,7,0.52941176,0.43137255,1.94117647,3.92156863,0.495,27,29.627451,1.2745098,0.17647059,0.31372549,2.64705882,3.1176471,7.8871493,65,36.72549,19.647059,0.70816993,2.58823529,2.76470588,5.1568627,0.14041644,0.26247505,1873,68.18,4.2,1.3368627,3.382049,35.56,32.62,4.6,3.9,5.4313725,9.6862745,0.561,2.35294118,3.07843137,0.433,277,2.07843137,4.11764706,0.505,1.33333333,0.74509804,0.642,3.3529412,5.5686275,0.602,1.01960784,2.33333333,0.304,1.41176471,0.68627451,2.07843137,0.330188679245283,0.03921569,0.25490196,0.153846153846154,0.339622641509434,72,5.1568627,0.07843137,0.333,1.8627451,0.579,1.41176471,0.330188679245283,0.15686275,0.5,0.05882353,1.49019608,2.07843137,0.15686275,0.443609022556391
202730,"Lavoy Allen","Lavoy","Allen","TOTAL",65,16.61359,0.12307692,0.06153846,0.13846154,0.444444444444444,0,0,NA,0.444444444444444,8,0.10769231,0.06153846,0.10769231,0.333,0.17779698,4,7,0.50769231,0.36923077,1.70769231,3.53846154,0.483,33,25.030769,1.09230769,0.16923077,0.27692308,2.29230769,2.7230769,7.8675166,71,31.323077,16.692308,0.60205128,2.38461538,2.29230769,4.6615385,0.14882122,0.27926267,2036,75.72,4.2,1.1649231,3.365697,39.53,36.19,4.6,3.9,4.7846154,8.4615385,0.565,2.01538462,2.76923077,0.421,311,1.83076923,3.58461538,0.511,1.09230769,0.73846154,0.597,2.9538462,4.8769231,0.606,0.92307692,2.03076923,0.313,1.26153846,0.61538462,1.8,0.341880341880342,0.03076923,0.2,0.153846153846154,0.35042735042735,82,4.6615385,0.06153846,0.333,1.81538462,0.585,1.26153846,0.341880341880342,0.12307692,0.444444444444444,0.04615385,1.44615385,1.8,0.13846154,0.45
